registered;cookie;browser;country;timestamp;zip
393;de2d155c-2340-47ee-b686-3176658a27f6;"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7) AppleWebKit/5341 (KHTML, like Gecko) Chrome/37.0.834.0 Mobile Safari/5341";ES;1733925169;74549
394;8dfc0685-a141-4722-9982-e590f6e378c7;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/5360 (KHTML, like Gecko) Chrome/39.0.842.0 Mobile Safari/5360;MA;1734052413;54799
395;d4e7d0d9-b67a-4a27-8fc5-a327ea2793ca;"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5322 (KHTML, like Gecko) Chrome/40.0.832.0 Mobile Safari/5322";PE;1733970843;53505
396;2ac02668-dc36-4bb0-9667-db3e5510a65c;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/5342 (KHTML, like Gecko) Chrome/37.0.859.0 Mobile Safari/5342;VC;1734018291;54917
397;a88fd40e-6607-4405-aeed-0d2897f3e105;"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.7.3 (KHTML, like Gecko) Version/5.0 Safari/535.7.3";PH;1733956871;62964
398;dca720fa-22c1-4506-952c-805c3ed35dcd;Mozilla/5.0 (Windows NT 5.0) AppleWebKit/5310 (KHTML, like Gecko) Chrome/38.0.819.0 Mobile Safari/5310;BR;1734068040;57926
399;d8d7259c-c00c-4998-a81c-813d4c74c012;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_6 rv:4.0; en-US) AppleWebKit/533.38.7 (KHTML, like Gecko) Version/5.0 Safari/533.38.7";MD;1733931362;36322
400;e10a45f4-a20b-42c3-b9d7-30c924fd40c4;"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.24.5 (KHTML, like Gecko) Version/5.2 Safari/531.24.5";CF;1733939609;20494
401;22b875a7-31fd-44bc-8075-527b3dff9a04;"Opera/8.83 (X11; Linux x86_64; en-US) Presto/2.10.234 Version/12.00";CV;1733957421;79352
402;6be611c5-38fa-4729-bde6-f46c1bdcfedf;"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5340 (KHTML, like Gecko) Chrome/40.0.811.0 Mobile Safari/5340";EH;1734024965;79749
403;8b34d6e0-479b-4e1b-be3f-abcc4d03dfd0;"Mozilla/5.0 (iPad; CPU OS 7_3_1 like Mac OS X; en-US) AppleWebKit/532.37.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.37.5";FK;1733988492;44109
404;45bbd9ea-cc05-4672-a677-684cc294d0e2;"Mozilla/5.0 (Windows 98; en-US; rv:1.9.0.20) Gecko/1970-08-04 Firefox/36.0";BS;1734030481;85517
405;38503e63-d9ab-4420-8ea7-2db77f06ec2c;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5360 (KHTML, like Gecko) Chrome/38.0.890.0 Mobile Safari/5360";VU;1734066192;69447
406;15b0bef8-9766-4a4c-9c2f-b1e7147d8b31;"Mozilla/5.0 (Windows NT 6.2; en-US; rv:1.9.2.20) Gecko/1966-09-02 Firefox/36.0";KH;1733931761;44804
407;1671da9a-f7ec-431e-aa34-2881e865d70d;"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7 rv:5.0; en-US) AppleWebKit/533.47.7 (KHTML, like Gecko) Version/6.0 Safari/533.47.7";AU;1734089133;16026
408;2cda8a29-a3e2-413a-ae34-af88ab45b93f;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2 rv:4.0; en-US) AppleWebKit/536.51.3 (KHTML, like Gecko) Version/6.1 Safari/536.51.3";KN;1733936822;34608
409;bafc79bb-712f-49f7-b2cf-2f021330fc57;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_2 rv:5.0; en-US) AppleWebKit/532.49.2 (KHTML, like Gecko) Version/5.2 Safari/532.49.2";DO;1733941193;56691
410;940fb1df-4c36-4076-97d5-b6da27eb8563;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3 rv:4.0) Gecko/1982-26-02 Firefox/36.0";DJ;1733925016;75378
411;0abbafcd-ad54-4f9d-b4db-1ad6b8ee505e;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5351 (KHTML, like Gecko) Chrome/38.0.830.0 Mobile Safari/5351";IE;1733951935;75082
412;715355ce-74b9-46c8-9855-39e9ce764051;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5 rv:5.0; en-US) AppleWebKit/536.10.1 (KHTML, like Gecko) Version/5.2 Safari/536.10.1";BB;1734016381;85302
413;73299d5d-53e8-4a70-9a40-e22978783903;"Mozilla/5.0 (Windows NT 5.01; en-US; rv:1.9.3.20) Gecko/2017-06-04 Firefox/35.0";HM;1733960907;42181
414;226c66e3-881a-4708-9850-2fde98ec653f;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/5332 (KHTML, like Gecko) Chrome/40.0.809.0 Mobile Safari/5332;CL;1733923974;50299
415;d416e4a7-3b75-4528-b32a-05bccf507971;"Mozilla/5.0 (iPhone; CPU iPhone OS 8_2_1 like Mac OS X; en-US) AppleWebKit/532.9.4 (KHTML, like Gecko) Version/5.0.5 Mobile/8B113 Safari/6532.9.4";TT;1733985173;98391
416;b117d904-4500-4405-9986-703cb384b6ab;"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5330 (KHTML, like Gecko) Chrome/37.0.837.0 Mobile Safari/5330";BB;1734001187;61016
417;bc4c7a59-0a5b-49e5-a9d0-685b6e1894ce;"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5351 (KHTML, like Gecko) Chrome/40.0.878.0 Mobile Safari/5351";HT;1734073664;76612
418;7974477c-9e1a-4def-a6a2-de8e3d7ecca7;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5321 (KHTML, like Gecko) Chrome/36.0.844.0 Mobile Safari/5321";MW;1733952925;95374
419;c52a7d53-ad67-4bd5-821f-c8362c914520;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3) AppleWebKit/5340 (KHTML, like Gecko) Chrome/36.0.804.0 Mobile Safari/5340";KZ;1734060785;19400
420;7bc7ac74-f2b6-4c83-abf4-d7578e225ae6;"Opera/10.48 (Windows NT 5.2; en-US) Presto/2.12.165 Version/13.00";IS;1733960236;74446
421;39d40d29-b5b6-4dd2-8b9e-812ac5e817d7;"Mozilla/5.0 (iPad; CPU OS 7_0_2 like Mac OS X; en-US) AppleWebKit/532.31.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.31.5";DJ;1734081682;30036
422;06daf30a-6f1f-40c1-9e7f-d4f6c8cc697f;Mozilla/5.0 (Windows NT 5.01) AppleWebKit/5340 (KHTML, like Gecko) Chrome/36.0.897.0 Mobile Safari/5340;SD;1734022726;81391
423;2e9b95f6-7495-49c5-9dff-0bb9ca8f9be3;"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_1 like Mac OS X; en-US) AppleWebKit/534.40.6 (KHTML, like Gecko) Version/5.0.5 Mobile/8B115 Safari/6534.40.6";TJ;1733972889;69882
424;f87208b3-5605-4a57-8234-6e12b613c3a0;"Mozilla/5.0 (X11; Linux x86_64; rv:5.0) Gecko/1995-17-02 Firefox/36.0";LA;1734071751;89192
425;fdd45862-827d-45d1-8598-394a4a4ca2d7;"Mozilla/5.0 (X11; Linux x86_64; rv:6.0) Gecko/1903-13-01 Firefox/35.0";NA;1733972992;39193
426;48ecd2e8-f3ae-4f67-8bb1-e832f9a7ec6e;"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.24.3 (KHTML, like Gecko) Version/4.0 Safari/531.24.3";CR;1734016666;54350
427;51c5c5bf-802c-4e2f-b5e1-9ad94b763ea4;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2 rv:4.0; en-US) AppleWebKit/535.5.2 (KHTML, like Gecko) Version/5.1 Safari/535.5.2";LU;1734044153;92602
428;28b9f0dc-415e-4748-bbaa-17238a394707;"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.10.4 (KHTML, like Gecko) Version/4.0 Safari/533.10.4";TF;1734011987;37212
429;33b64e3a-bca8-4a84-9bbb-e9015051f308;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5310 (KHTML, like Gecko) Chrome/36.0.815.0 Mobile Safari/5310";GD;1733950543;45283
430;4a8b4a25-29b3-4097-9064-3be91f607369;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2) AppleWebKit/5351 (KHTML, like Gecko) Chrome/36.0.816.0 Mobile Safari/5351";BB;1733922476;31329
431;16703339-17e9-4402-a750-252ac0b4c501;"Mozilla/5.0 (Windows NT 6.1; en-US; rv:1.9.1.20) Gecko/1975-27-07 Firefox/36.0";KG;1734037497;81032
432;b820ee5f-f8e0-412b-bd79-17c0e7d745b1;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7 rv:3.0) Gecko/1961-23-01 Firefox/35.0";GE;1734067259;47426
433;e4332d14-62bc-4424-8cdc-b348c18dc1b9;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9 rv:7.0; en-US) AppleWebKit/536.48.5 (KHTML, like Gecko) Version/6.2 Safari/536.48.5";IL;1734005099;34094
434;3e3d164e-1cff-43ba-9913-719d85cd49dd;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3 rv:4.0) Gecko/1918-08-06 Firefox/37.0";SA;1733932016;27123
435;18d1a2fe-8039-4205-a8b5-507676f78b57;"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_10 rv:4.0) Gecko/1926-19-07 Firefox/36.0";GI;1734039011;20858
436;796693f6-ee85-4f9b-ad06-4e5383aecfb6;"Opera/9.11 (X11; Linux x86_64; en-US) Presto/2.12.170 Version/13.00";PF;1734065136;42604
437;7f9c4b5b-a1bc-4114-af29-fc9f532ea2c8;Mozilla/5.0 (Windows 98) AppleWebKit/5320 (KHTML, like Gecko) Chrome/36.0.815.0 Mobile Safari/5320;UY;1734055559;98865
438;75044b41-f526-4747-b143-78eef3a49386;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/5311 (KHTML, like Gecko) Chrome/37.0.889.0 Mobile Safari/5311";MU;1733964287;48400
439;fad773ec-4a52-4539-bb77-a9761fa5aa23;"Opera/8.31 (Macintosh; Intel Mac OS X 10_5_1; en-US) Presto/2.11.261 Version/11.00";BD;1734022034;83066
440;17a5bda2-0947-4612-9735-e667f771c87f;"Mozilla/5.0 (iPad; CPU OS 8_3_3 like Mac OS X; en-US) AppleWebKit/535.15.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.15.6";TO;1734038371;74245
441;315592a5-ab31-43bd-a15d-844fb164998e;"Opera/9.28 (Macintosh; Intel Mac OS X 10_7_4; en-US) Presto/2.10.273 Version/10.00";CG;1734011116;13836
442;ba7c7177-c1c7-43e0-b932-5e2ab17f5ad7;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_0 rv:6.0) Gecko/1922-25-01 Firefox/35.0";PG;1733999561;60720
443;fd59f968-3107-4f90-baa4-8b389b5f7ab9;"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_3 like Mac OS X; en-US) AppleWebKit/535.32.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.32.3";ZW;1734031340;64385
444;a8a95fd6-f60b-4b2b-b573-2e3373792360;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5350 (KHTML, like Gecko) Chrome/37.0.887.0 Mobile Safari/5350";KE;1734066116;39714
445;4c4b9c69-7e03-469e-a1b1-98ae708715bc;"Mozilla/5.0 (Windows 98; Win 9x 4.90; en-US; rv:1.9.2.20) Gecko/1965-05-08 Firefox/36.0";BE;1733996370;45410
446;9a9d5ebd-9ae7-4d1c-bf79-46496ae2a59a;"Mozilla/5.0 (Windows NT 6.0; en-US; rv:1.9.3.20) Gecko/1964-16-09 Firefox/37.0";GR;1734059545;75019
447;6ebfd640-eee5-4ba9-9b6f-8490fbb6b3a1;"Opera/8.96 (Macintosh; PPC Mac OS X 10_6_6; en-US) Presto/2.8.220 Version/13.00";BH;1734062897;50418
448;7002b761-b785-457f-9392-949486e0ff49;"Mozilla/5.0 (Windows NT 5.2; en-US; rv:1.9.3.20) Gecko/1969-21-01 Firefox/37.0";TD;1733977245;22117
449;b81511d7-4820-4fdd-ae15-e10aa861a0dd;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_6) AppleWebKit/5361 (KHTML, like Gecko) Chrome/40.0.850.0 Mobile Safari/5361";QA;1733996540;41063
450;5af4c729-2c93-4251-b31f-2ceba215a960;"Mozilla/5.0 (X11; Linux x86_64; rv:7.0) Gecko/1972-06-03 Firefox/36.0";SY;1733972503;84903
451;870dfad9-6023-4ced-a2d3-b1bc6a55b94b;"Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X; en-US) AppleWebKit/532.26.5 (KHTML, like Gecko) Version/5.0.5 Mobile/8B114 Safari/6532.26.5";TT;1734004406;77774
452;b4d0a281-6264-4b98-b9e6-5cafba26cfa5;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_0 rv:7.0) Gecko/1982-07-11 Firefox/35.0";SK;1733968588;51672
453;a70b6fd6-6662-41d3-908e-2688026f8e8b;"Opera/10.25 (Macintosh; Intel Mac OS X 10_8_4; en-US) Presto/2.10.195 Version/11.00";UA;1734021014;42128
454;941209f5-2824-4d8d-ad03-38a5e5200756;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/5362 (KHTML, like Gecko) Chrome/39.0.871.0 Mobile Safari/5362";DE;1734066570;64281
455;81902052-c7ab-4ca7-ae45-276c707e98bf;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5351 (KHTML, like Gecko) Chrome/40.0.837.0 Mobile Safari/5351";AL;1734058106;25919
456;cba65f73-1c37-454e-8594-cebf535f1937;"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5321 (KHTML, like Gecko) Chrome/37.0.862.0 Mobile Safari/5321";IL;1734080567;45934
457;23a05fc0-9abc-41e3-8b61-a11aed3c4bbe;"Mozilla/5.0 (Windows NT 5.0; en-US; rv:1.9.1.20) Gecko/2022-19-11 Firefox/37.0";CF;1733927794;67410
458;41b847c4-8691-465b-932d-c7a0ef7e880b;"Mozilla/5.0 (Windows 98; Win 9x 4.90; en-US; rv:1.9.0.20) Gecko/1972-02-12 Firefox/36.0";BR;1733979886;84181
459;10513719-6c5a-44b1-b15f-9ce0febd2883;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7) AppleWebKit/5360 (KHTML, like Gecko) Chrome/39.0.888.0 Mobile Safari/5360";SA;1733926711;20069
460;39b0bd1a-5bbb-4c35-9abb-90685ab63ee1;"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9 rv:6.0; en-US) AppleWebKit/533.15.7 (KHTML, like Gecko) Version/5.1 Safari/533.15.7";TT;1734012599;83294
461;91f00bac-a986-4ffa-8c3a-b9cbd2401702;"Mozilla/5.0 (Windows NT 6.0; en-US; rv:1.9.3.20) Gecko/1932-01-10 Firefox/35.0";LI;1733946790;75393
462;b92f883a-c347-4dc0-8b3a-3ab55b8af062;"Opera/10.21 (Macintosh; U; Intel Mac OS X 10_6_5; en-US) Presto/2.8.334 Version/12.00";GB;1734033095;18754
463;cdd46b10-0e0c-4adf-91ce-8b24dd5ac5d7;"Opera/9.61 (Macintosh; PPC Mac OS X 10_8_8; en-US) Presto/2.12.166 Version/12.00";QA;1734050842;27762
464;e44f4663-5892-437e-a15f-e0971d37721b;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5312 (KHTML, like Gecko) Chrome/38.0.862.0 Mobile Safari/5312";NC;1733921523;22161
465;cc4d570f-557d-4815-9db3-2307be742569;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_6 rv:4.0; en-US) AppleWebKit/536.38.1 (KHTML, like Gecko) Version/6.2 Safari/536.38.1";RS;1734052772;69007
466;658bdf38-22fc-444e-879e-ce9d22bf580e;"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.17.8 (KHTML, like Gecko) Version/5.2 Safari/531.17.8";DM;1734002749;63938
467;51ded313-7e83-42b0-aa10-bc88fc9bb75a;"Opera/9.62 (Windows NT 5.1; en-US) Presto/2.9.176 Version/13.00";LA;1734036457;23925
468;b9cfa07e-a619-4b0f-af63-91a9b5d4f291;Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5321 (KHTML, like Gecko) Chrome/40.0.881.0 Mobile Safari/5321;US;1734069240;60334
469;2a47d9ae-3137-4a66-ae74-4a5be34012c4;"Opera/9.55 (Windows NT 5.01; en-US) Presto/2.11.199 Version/13.00";TO;1733977617;48796
470;c4652e80-f9f6-4b2d-ac37-9c776e0d6f96;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3 rv:5.0) Gecko/1933-11-07 Firefox/35.0";LU;1734023307;79937
471;9281919e-b19f-4d43-82cd-b0a16698148e;"Opera/8.98 (X11; Linux i686; en-US) Presto/2.8.191 Version/10.00";BR;1733960827;39466
472;5fd553ea-b479-4fb8-b067-01436dbb1cfb;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_3) AppleWebKit/5362 (KHTML, like Gecko) Chrome/40.0.831.0 Mobile Safari/5362";MZ;1733994519;63212
473;81eccf44-cf91-4ab1-b7c1-60ffb295593f;"Opera/8.37 (X11; Linux i686; en-US) Presto/2.9.248 Version/13.00";NR;1734036883;35890
474;1ba90e36-b566-4c7f-95de-f52afa81ede9;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7) AppleWebKit/5321 (KHTML, like Gecko) Chrome/40.0.874.0 Mobile Safari/5321";AN;1733992104;71484
475;a40f1a44-f4f2-4513-b35b-041cdbee4d2b;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5322 (KHTML, like Gecko) Chrome/37.0.855.0 Mobile Safari/5322";CI;1733970629;54849
476;4b629c24-d031-4882-8706-1f1b285572cc;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_2) AppleWebKit/5362 (KHTML, like Gecko) Chrome/37.0.815.0 Mobile Safari/5362";SV;1733966759;76937
477;787dfa1e-977d-4f5c-a06e-3f122d9e8bf8;"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5342 (KHTML, like Gecko) Chrome/39.0.800.0 Mobile Safari/5342";IN;1733922732;47929
478;6ac18818-ed26-4df6-9839-2393de576568;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2 rv:3.0) Gecko/2010-19-11 Firefox/35.0";KP;1734001464;47927
479;97bfa88b-4de8-422d-9016-8d019d645265;Mozilla/5.0 (Windows 98) AppleWebKit/5361 (KHTML, like Gecko) Chrome/36.0.829.0 Mobile Safari/5361;PT;1734041428;19133
480;079a9f99-ef7d-4ef2-838c-3767fa5b3e84;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5342 (KHTML, like Gecko) Chrome/37.0.824.0 Mobile Safari/5342";GL;1733926137;13577
481;5e7516f2-784a-4530-b64e-94d74741ffbf;"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4) AppleWebKit/5352 (KHTML, like Gecko) Chrome/37.0.811.0 Mobile Safari/5352";YU;1733960283;47909
482;51bf951f-6526-40fc-ad11-ea446ed30831;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/5330 (KHTML, like Gecko) Chrome/40.0.814.0 Mobile Safari/5330;KN;1734061339;68908
483;0d5c72f8-605a-4fe9-8f1f-18e88993a173;Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5320 (KHTML, like Gecko) Chrome/38.0.818.0 Mobile Safari/5320;CU;1733971710;67877
484;f1716efa-e4d2-4f6d-95af-d702560147f1;"Mozilla/5.0 (Windows NT 5.2; en-US; rv:1.9.0.20) Gecko/1933-29-09 Firefox/35.0";VA;1733975872;57478
485;7e1de31c-df51-45bf-a09c-330e8e5346eb;"Opera/9.34 (X11; Linux i686; en-US) Presto/2.8.304 Version/11.00";KZ;1733921190;26099
486;9a42fec6-3cad-41ca-a079-5311866b3a1f;"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.16.6 (KHTML, like Gecko) Version/6.0 Safari/534.16.6";BE;1734035136;69757
487;ea48e2c9-7422-4a2d-951d-bda8c83acfc2;"Opera/9.97 (Macintosh; U; Intel Mac OS X 10_9_7; en-US) Presto/2.12.308 Version/10.00";RO;1733950874;54823
488;59d4f4e7-a941-43e2-93f6-8f3577b69e53;"Mozilla/5.0 (X11; Linux x86_64; rv:8.0) Gecko/1959-04-01 Firefox/36.0";GE;1733983393;67441
489;11f3003a-1a41-437f-8feb-3764470df156;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4 rv:5.0; en-US) AppleWebKit/536.43.5 (KHTML, like Gecko) Version/6.1 Safari/536.43.5";GR;1734012853;44313
490;10a8e4a5-0b94-40fd-8fc6-4cc6712569bd;"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_10) AppleWebKit/5332 (KHTML, like Gecko) Chrome/36.0.844.0 Mobile Safari/5332";BA;1733982928;18536
491;729e0ff4-87b7-4bb1-bb7b-e343e180e5af;Mozilla/5.0 (Windows NT 6.2) AppleWebKit/5322 (KHTML, like Gecko) Chrome/40.0.885.0 Mobile Safari/5322;PL;1733966502;58075
492;a5f3f82c-1cbf-442f-82d5-6200c74a2773;"Mozilla/5.0 (Windows NT 5.1; en-US; rv:1.9.3.20) Gecko/1921-08-06 Firefox/36.0";MX;1733981008;79277
493;44807a9e-032f-4417-ae8b-32f13107050e;"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.12.6 (KHTML, like Gecko) Version/4.2 Safari/534.12.6";TL;1733950671;62330
494;2e5aa28e-d8be-4317-b802-d57111b87ffa;"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5312 (KHTML, like Gecko) Chrome/37.0.872.0 Mobile Safari/5312";AT;1734036639;12300
495;c99d0e90-ca2e-4b31-8eec-257b01084e6a;Mozilla/5.0 (Windows NT 5.01) AppleWebKit/5311 (KHTML, like Gecko) Chrome/39.0.866.0 Mobile Safari/5311;ZA;1734088348;72473
496;52e4723d-730e-40d6-8aa7-57c83eae2d0c;"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.18.7 (KHTML, like Gecko) Version/5.0 Safari/535.18.7";SM;1734013326;91435
497;b9b701c3-f965-4d1e-9151-c198331634f4;"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.31.6 (KHTML, like Gecko) Version/6.2 Safari/533.31.6";EE;1733949240;88618
498;46fc824f-8875-4853-b403-2b19617f1266;"Opera/9.47 (Macintosh; U; Intel Mac OS X 10_5_8; en-US) Presto/2.9.277 Version/10.00";PA;1733973884;26741
499;dcaef867-ae1a-4ecc-a6a1-f5c4e5a8318a;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6 rv:5.0; en-US) AppleWebKit/532.46.4 (KHTML, like Gecko) Version/4.2 Safari/532.46.4";CX;1733977010;66834
500;3c9cecdc-ebc2-402f-9fcc-3db3fbcb3ce0;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0) AppleWebKit/5351 (KHTML, like Gecko) Chrome/36.0.836.0 Mobile Safari/5351";LK;1734056303;27942
