item_id;supplier;category_id;color;size;price;stock_level
7448;Jurispect;55941;DarkSlateBlue;5;38.94;
7449;Marinexplore, Inc.;98519;MediumSeaGreen;7;70.87;
7450;Accenture;72330;LightSeaGreen;7;23.09;
7451;Weather Channel;84607;Orchid;7;62.93;
7452;T. Rowe Price;72304;CornflowerBlue;4;65.84;
7453;GenoSpace;92896;DarkCyan;4;63.81;
7454;TrustedID;63301;OliveDrab;6;31.36;
7455;North American Van Lines;84125;MediumSeaGreen;6;27.39;
7456;SnapSense;57930;Cyan;4;59.20;
7457;Exversion;19287;DeepPink;8;44.17;
7458;Adaptive;68674;YellowGreen;6;72.91;
7459;Copyright Clearance Center;74166;LimeGreen;5;57.69;
7460;Civinomics;75603;Fuchsia;5;21.01;
7461;Consumer Reports;31287;RoyalBlue;7;35.56;
7462;Equal Pay for Women;46099;PapayaWhip;5;43.17;
7463;Deloitte;55314;SeaGreen;8;45.36;
7464;PeerJ;87311;Tomato;5;57.83;
7465;Municode;16397;LightSeaGreen;5;76.09;
7466;Graematter, Inc.;45913;Magenta;6;68.82;
7467;DataLogix;4456;PaleVioletRed;4;41.19;
7468;Impaq International;48946;BlueViolet;7;77.55;
7469;SAP;64443;Aquamarine;4;31.96;
7470;Zurich Insurance (Risk Room);93580;Brown;4;64.60;
7471;Webitects;59875;FloralWhite;7;29.79;
7472;IVES Group Inc;55553;GreenYellow;5;51.13;
7473;Lenddo;67930;BlueViolet;6;55.22;
7474;HelloWallet;89636;LightSeaGreen;5;20.95;
7475;Tendril;31209;Magenta;8;22.42;
7476;SmartProcure;38283;Moccasin;5;37.44;
7477;CoreLogic;22860;PaleVioletRed;8;32.65;
7478;SlashDB;82908;PaleTurquoise;4;46.51;
7479;Compliance and Risks;34803;Beige;6;78.42;
7480;Fuzion Apps, Inc.;73776;PaleGoldenRod;5;46.81;
7481;Weight Watchers;59395;Gold;6;35.27;
7482;Datamyne;68495;Purple;4;78.16;
7483;eInstitutional;42498;Linen;7;26.11;
7484;BillGuard;9817;MediumTurquoise;7;79.20;
7485;Arpin Van Lines;80335;WhiteSmoke;8;63.89;
7486;Bing;74224;LavenderBlush;7;30.38;
7487;Food+Tech Connect;28238;Chartreuse;5;31.59;
7488;Rand McNally;76740;MidnightBlue;4;27.68;
7489;Onvia;36234;IndianRed ;6;27.94;
7490;Gallup;10708;MediumSeaGreen;5;78.64;
7491;Kaiser Permanante;4911;MintCream;4;59.19;
7492;Vimo;25001;OrangeRed;6;23.25;
7493;DataWeave;35326;SpringGreen;6;32.07;
7494;Energy Solutions Forum;6767;FireBrick;8;77.18;
7495;Abt Associates;97589;YellowGreen;4;51.35;
7496;Social Explorer;34460;LemonChiffon;4;76.53;
7497;Think Computer Corporation;61080;ForestGreen;4;59.19;
7498;Next Step Living;52928;Thistle;6;55.23;
7499;mHealthCoach;30795;Aqua;4;78.25;
7500;OnDeck;92221;WhiteSmoke;5;54.24;
7501;Optensity;85957;Tomato;5;45.47;
7502;HealthPocket, Inc.;14852;SlateGray;8;60.23;
7503;MapQuest;67925;Azure;7;75.85;
7504;How's My Offer?;79354;Fuchsia;6;49.96;
7505;BuildZoom;23457;SteelBlue;7;31.12;
7506;Poncho App;5340;LightSeaGreen;7;55.77;
7507;SimpleTuition;60431;FloralWhite;8;40.27;
7508;Bloomberg;13813;DarkKhaki;8;42.82;
7509;Factset;5360;MediumTurquoise;4;27.55;
7510;Telenav;4604;Pink;6;59.12;
7511;Personal, Inc.;17437;FireBrick;4;54.02;
7512;Granicus;85048;LightYellow;5;33.38;
7513;PeerJ;81322;PaleGoldenRod;4;36.27;
7514;BillGuard;95754;Teal;6;48.11;
7515;GetRaised;83970;White;8;39.63;
7516;Dun & Bradstreet;15487;AliceBlue;4;22.53;
7517;Geoscape;17030;LightSlateGray;5;59.70;
7518;Overture Technologies;92272;Gray;7;62.46;
7519;Certara;27952;Chartreuse;7;76.86;
7520;YourMapper;31;Tomato;7;30.79;
7521;CrowdANALYTIX;73614;Cornsilk;7;78.51;
7522;Compendia Bioscience Life Technologies;6495;SeaGreen;6;62.81;
7523;Spokeo;43219;DimGrey;5;67.20;
7524;Govzilla, Inc.;61825;LightSteelBlue;5;47.95;
7525;SpotCrime;38374;YellowGreen;8;52.09;
7526;GitHub;16049;CadetBlue;5;44.65;
7527;Ecodesk;12848;LightSteelBlue;5;53.39;
7528;Graebel Van Lines;98845;DimGrey;8;30.60;
7529;FutureAdvisor;14265;Fuchsia;4;36.45;
7530;Spokeo;82545;Gold;4;50.12;
7531;BaleFire Global;27290;Thistle;6;31.87;
7532;InfoCommerce Group;7042;CornflowerBlue;8;73.32;
7533;Biovia;97773;CadetBlue;7;66.74;
7534;Gallup;1532;BurlyWood;4;24.51;
7535;Knoema;42028;Lime;5;71.42;
7536;Wheaton World Wide Moving;50887;DarkCyan;8;63.51;
7537;POPVOX;63630;CadetBlue;7;41.26;
7538;Consumer Reports;62074;LightGray;4;49.07;
7539;Farmers;91514;Gray;8;60.83;
7540;HealthMap;69988;DarkKhaki;8;64.30;
7541;VitalChek;3911;Magenta;4;61.33;
7542;48 Factoring Inc.;77769;Thistle;4;26.93;
7543;optiGov;78435;CornflowerBlue;6;79.26;
7544;Accela;88487;LemonChiffon;8;47.93;
7545;Sterling Infosystems;81348;PaleGoldenRod;7;53.65;
7546;PeerJ;52943;Pink;4;61.00;
7547;NextBus;32461;Bisque;5;24.66;
7548;WebFilings;98018;LightSeaGreen;4;25.71;
7549;Paxata;74608;HotPink;8;41.72;
7550;Lucid;87772;FloralWhite;5;51.35;
7551;Quandl;25680;LightGray;7;39.89;
7552;Nautilytics;11444;Brown;4;38.04;
7553;Russell Investments;59098;DarkSeaGreen;6;50.14;
7554;OTC Markets;89169;Snow;4;76.83;
7555;MuckRock.com;96016;Blue;8;47.23;
7556;Kimono Labs;60555;Purple;7;55.93;
7557;Civinomics;82555;DarkGoldenRod;6;22.73;
7558;Weather Decision Technologies;62721;Orchid;8;63.39;
7559;TagniFi;30853;OldLace;4;21.77;
7560;Outline;10039;SeaShell;8;62.98;
7561;PYA Analytics;77378;SlateGray;6;62.38;
7562;BaleFire Global;60881;CadetBlue;8;71.04;
7563;Smart Utility Systems;75;DarkOrchid;7;23.82;
7564;Amazon Web Services;34346;DarkMagenta;6;30.16;
7565;Enervee Corporation;20212;Indigo ;5;71.96;
7566;Earth Networks;43247;Orange;4;76.65;
7567;SmartProcure;48158;Salmon;4;29.61;
7568;NextBus;54787;SteelBlue;6;45.13;
7569;FlightView;78600;Gainsboro;6;22.55;
7570;TagniFi;96923;Aqua;7;22.07;
7571;Liberty Mutual Insurance Cos.;33428;Coral;4;77.75;
7572;Lumesis, Inc.;28818;WhiteSmoke;8;20.94;
7573;Factset;82550;Olive;6;27.32;
7574;Charles Schwab Corp.;23470;LightSeaGreen;7;55.52;
7575;Alarm.com;15337;Violet;7;46.23;
7576;Food+Tech Connect;28042;Moccasin;8;58.45;
7577;PlotWatt;7922;Moccasin;4;67.59;
7578;Golden Helix;24263;LightSalmon;7;50.07;
7579;Credit Sesame;20434;MistyRose;5;76.39;
7580;MuckRock.com;2409;Gold;6;46.34;
7581;Ecodesk;99324;LightSkyBlue;7;31.55;
7582;People Power;9975;AntiqueWhite;8;61.42;
7583;Tableau Software;24559;LightGray;8;76.81;
7584;State Farm Insurance;9029;Brown;4;40.18;
7585;BillGuard;62503;Chartreuse;7;33.63;
7586;Teradata;40900;MediumSlateBlue;4;28.20;
7587;Avalara;49809;Darkorange;4;22.49;
7588;Rivet Software;30208;PaleGoldenRod;5;74.89;
7589;Graebel Van Lines;82048;Beige;8;57.11;
7590;Remi;73415;Ivory;8;43.49;
7591;Connotate;74055;DeepPink;8;54.76;
7592;Marlin Alter and Associates;28377;SandyBrown;5;60.40;
7593;Berkery Noyes MandASoft;23818;Teal;6;50.93;
7594;Relationship Science;39973;PaleGreen;5;32.05;
7595;LoseIt.com;38204;PaleGoldenRod;8;39.76;
7596;Navico;8075;MediumPurple;5;32.03;
7597;Zonability;92076;LightSeaGreen;5;78.01;
7598;Ayasdi;84232;Peru;7;57.56;
7599;McGraw Hill Financial;6247;RoyalBlue;5;26.70;
7600;Personal Democracy Media;16337;DarkTurquoise;8;23.17;
7601;Code-N;97814;DarkMagenta;8;65.89;
7602;Compendia Bioscience Life Technologies;399;DarkCyan;4;65.40;
7603;PIXIA Corp;36454;Ivory;4;34.78;
7604;5PSolutions;62975;Khaki;7;46.56;
7605;POPVOX;4900;LightGray;4;61.53;
7606;BetterLesson;69434;Maroon;7;34.90;
7607;Enervee Corporation;38971;AntiqueWhite;8;26.90;
7608;xDayta;75384;PaleGoldenRod;6;25.49;
7609;FlightStats;10768;WhiteSmoke;7;22.53;
7610;FlightAware;12368;SpringGreen;4;45.01;
7611;Simple Energy;74892;Lavender;8;40.55;
7612;StreetCred Software, Inc;21097;RoyalBlue;7;60.55;
7613;Palantir Technologies;36127;MintCream;4;51.95;
7614;Environmental Data Resources;86765;Gold;8;53.98;
7615;Municode;59855;LimeGreen;6;27.44;
7616;CareSet Systems;67881;LightSkyBlue;8;59.12;
7617;MetLife;88375;MediumBlue;6;73.85;
7618;Roadify Transit;54377;WhiteSmoke;6;42.24;
7619;3 Round Stones, Inc.;55994;NavajoWhite;5;74.77;
7620;Noesis;95588;RoyalBlue;6;70.17;
7621;Urban Mapping, Inc;15796;Crimson;5;73.72;
7622;T. Rowe Price;56641;Tan;4;24.82;
7623;RAND Corporation;37029;LightSkyBlue;4;39.18;
7624;FarmLogs;72339;GoldenRod;8;20.71;
7625;Morningstar, Inc.;28910;DarkSlateGray;4;56.01;
7626;Lucid;72837;LightGray;7;77.68;
7627;TransparaGov;83821;MintCream;8;52.31;
7628;iTriage;54970;MediumPurple;7;78.86;
7629;SpeSo Health;22341;CornflowerBlue;7;20.97;
7630;TrialTrove;9789;SeaGreen;8;40.08;
7631;KPMG;29794;LightSteelBlue;7;72.47;
7632;Practice Fusion;39182;PaleGreen;6;21.14;
7633;Orlin Research;31323;Fuchsia;7;62.00;
7634;CB Insights;20897;BurlyWood;5;72.60;
7635;Zillow;92452;MediumSeaGreen;5;50.53;
7636;FlightStats;38269;RosyBrown;6;41.50;
7637;Personal, Inc.;68617;Gold;4;28.81;
7638;Gallup;77714;DarkGoldenRod;7;54.60;
7639;Revaluate;49428;LightSalmon;7;35.97;
7640;CoolClimate;71421;DeepPink;4;43.86;
7641;Votizen;10871;Coral;8;30.32;
7642;Aunt Bertha, Inc.;92129;Plum;5;53.87;
7643;Iodine;14881;DarkOrchid;4;27.85;
7644;TransparaGov;38580;Orchid;7;73.87;
7645;Accenture;27422;LightSteelBlue;7;67.57;
7646;Roadify Transit;5374;LightSalmon;5;73.80;
7647;xDayta;43756;Sienna;6;36.46;
7648;Weather Decision Technologies;95292;SeaGreen;6;46.18;
7649;Certara;37745;WhiteSmoke;8;69.43;
7650;Booz Allen Hamilton;88153;Gold;6;73.69;
7651;GoodGuide;15326;GhostWhite;4;26.51;
7652;Morningstar, Inc.;37762;Cornsilk;4;78.01;
7653;Climate Corporation;39132;Lavender;4;79.23;
7654;BillGuard;40104;LightGreen;5;64.06;
7655;GovTribe;5757;MediumPurple;5;76.02;
7656;Maponics;64217;MediumAquaMarine;6;47.73;
7657;BuildFax;80419;Gray;6;65.00;
7658;SlashDB;86956;DarkRed;7;22.99;
7659;RAND Corporation;16330;SeaGreen;6;65.73;
7660;Compared Care;58429;MidnightBlue;7;79.13;
7661;Healthgrades;42351;FireBrick;7;20.86;
7662;Merrill Lynch;20314;White;6;22.05;
7663;Sterling Infosystems;10593;Violet;8;60.01;
7664;Epsilon;99302;Olive;7;63.08;
7665;CliniCast;84304;DarkKhaki;4;79.76;
7666;iFactor Consulting;76023;Beige;4;60.03;
7667;IVES Group Inc;27700;LightPink;5;25.60;
7668;Aidin;61155;White;8;40.52;
7669;TrialTrove;47545;MediumSpringGreen;4;72.53;
7670;Maponics;53226;SandyBrown;5;55.54;
7671;PowerAdvocate;88754;Chartreuse;7;31.99;
7672;OptumInsight;29554;PaleGreen;5;63.62;
7673;The Bridgespan Group;67593;OrangeRed;4;68.99;
7674;eScholar LLC.;65990;LightSteelBlue;4;68.13;
7675;SmartAsset;15698;LightSkyBlue;5;53.19;
7676;CAN Capital;15509;ForestGreen;7;36.11;
7677;Fujitsu;91125;LightCyan;6;40.62;
7678;Geoscape;67766;Violet;5;66.75;
7679;Liquid Robotics;19552;Chartreuse;4;74.59;
7680;Rank and Filed;47470;Maroon;6;71.60;
7681;SpotCrime;98501;Fuchsia;5;65.01;
7682;NuCivic;47366;YellowGreen;8;26.30;
7683;The Govtech Fund;57300;SaddleBrown;7;71.56;
7684;CityScan;40911;LightCyan;6;36.45;
7685;PlotWatt;89077;BurlyWood;6;28.67;
7686;Peterson's;55308;FloralWhite;8;53.89;
7687;SpotHero.com;42524;HotPink;6;57.27;
7688;Center for Responsive Politics;85439;NavajoWhite;7;57.74;
7689;Lilly Open Innovation Drug Discovery;15051;Olive;5;65.40;
7690;Trulia;47554;CornflowerBlue;6;21.88;
7691;Unigo LLC;35464;FireBrick;8;73.48;
7692;Marlin & Associates;43069;MediumOrchid;5;69.01;
7693;Epsilon;21160;SpringGreen;5;51.05;
7694;Personal Democracy Media;97563;MediumSeaGreen;5;20.37;
7695;Practice Fusion;85162;DeepSkyBlue;4;22.63;
7696;The Bridgespan Group;7510;Bisque;5;29.21;
7697;Marlin Alter and Associates;26703;DarkRed;4;79.39;
7698;Graematter, Inc.;40868;Lavender;4;64.51;
7699;TowerData;19509;DimGray;5;57.97;
7700;CARFAX;79870;HoneyDew;8;78.98;
7701;WebMD;92947;IndianRed ;6;31.06;
7702;Aidin;81668;Teal;6;39.51;
7703;Overture Technologies;53448;BurlyWood;6;33.21;
7704;Graebel Van Lines;67313;Salmon;8;46.04;
7705;Weather Underground;13275;Lavender;6;58.72;
7706;iRecycle;69292;LemonChiffon;6;46.84;
7707;Construction Monitor LLC;56959;Gray;8;76.24;
7708;Weather Decision Technologies;85623;NavajoWhite;4;61.70;
7709;Liquid Robotics;22312;HotPink;5;34.00;
7710;Votizen;97816;DarkTurquoise;7;71.76;
7711;HopStop;50317;SaddleBrown;8;31.07;
7712;Webitects;87357;Chocolate;8;54.53;
7713;Berkery Noyes MandASoft;50584;DarkSeaGreen;8;70.14;
7714;Exversion;9307;Green;8;45.07;
7715;SimpleTuition;68912;LightSeaGreen;6;77.39;
7716;IMS Health;70347;DarkSlateGray;5;50.64;
7717;Xignite;71760;Beige;4;77.40;
7718;Construction Monitor LLC;82438;Snow;5;36.89;
7719;FirstPoint, Inc.;67613;Black;6;51.08;
7720;Recargo;70987;SlateBlue;4;46.18;
7721;Google Maps;47318;LightGreen;4;55.33;
7722;Unigo LLC;1533;MediumOrchid;5;60.25;
7723;GoodGuide;77280;Pink;6;44.18;
7724;Roadify Transit;47926;MediumSlateBlue;4;69.51;
7725;Level One Technologies;12669;PaleGreen;5;44.37;
7726;AutoGrid Systems;72519;BlueViolet;7;44.61;
7727;OpenPlans;96306;Green;8;50.77;
7728;McGraw Hill Financial;47219;Navy;4;65.22;
7729;Keychain Logistics Corp.;92794;AliceBlue;4;44.26;
7730;Socrata;59484;BlanchedAlmond;8;36.72;
7731;Vital Axiom | Niinja;39862;Gainsboro;5;61.21;
7732;iTriage;71868;LimeGreen;4;47.78;
7733;eInstitutional;73986;BurlyWood;4;61.49;
7734;Enervee Corporation;33091;Snow;6;34.17;
7735;MuckRock.com;4223;DodgerBlue;5;23.64;
7736;Cappex;37737;Yellow;5;67.35;
7737;College Abacus, an ECMC initiative;86954;PapayaWhip;7;59.38;
7738;DataLogix;13412;Azure;8;32.13;
7739;Energy Solutions Forum;20055;DodgerBlue;8;53.95;
7740;Zebu Compliance Solutions;76862;Blue;6;45.44;
7741;Healthgrades;94755;LightPink;7;74.90;
7742;Vitals;94369;Lime;6;44.86;
7743;SpotCrime;22791;PowderBlue;8;39.37;
7744;Webitects;58589;PowderBlue;8;49.07;
7745;Ceiba Solutions;35230;SeaGreen;6;42.15;
7746;Ontodia, Inc;5163;Teal;7;78.77;
7747;PIXIA Corp;36288;MistyRose;5;61.11;
7748;Ranku;79155;DarkMagenta;8;59.27;
7749;Qado Energy, Inc.;35357;DarkOliveGreen;6;40.51;
7750;Parsons Brinckerhoff;60493;SandyBrown;7;23.79;
7751;Govini;13361;Linen;4;20.93;
7752;College Abacus, an ECMC initiative;46174;LightCoral;6;23.07;
7753;Calcbench, Inc.;86199;LemonChiffon;8;27.10;
7754;Atlas Van Lines;71839;Lavender;4;71.56;
7755;Propeller Health;51982;DarkViolet;4;40.43;
7756;Certara;66967;DarkSeaGreen;8;46.43;
7757;Lilly Open Innovation Drug Discovery;36959;DeepPink;4;25.40;
7758;Food+Tech Connect;57451;Chocolate;8;51.24;
7759;National Van Lines;25943;BlueViolet;4;48.91;
7760;Dabo Health;88657;YellowGreen;7;62.36;
7761;GreatSchools;30012;DimGray;8;43.45;
7762;HelloWallet;21416;Red;7;67.42;
7763;Quertle;77859;PaleVioletRed;7;33.03;
7764;InnoCentive;39779;Gainsboro;8;24.46;
7765;OSIsoft;70700;DimGray;7;36.11;
7766;Xignite;61627;Linen;7;77.22;
7767;Mercaris;66908;Thistle;4;60.77;
7768;HopStop;82914;Peru;8;27.08;
7769;LoseIt.com;79899;Gray;7;48.45;
7770;SAP;13430;Peru;8;75.93;
7771;Thinknum;66026;Khaki;7;28.48;
7772;Buildingeye;67846;LightSeaGreen;5;54.08;
7773;POPVOX;72828;BlanchedAlmond;6;47.91;
7774;Compared Care;36062;DarkOrchid;7;32.20;
7775;McKinsey;83515;WhiteSmoke;6;55.40;
7776;VisualDoD, LLC;40739;Gainsboro;6;48.54;
7777;iTriage;94556;GoldenRod;4;26.68;
7778;CARFAX;20847;SteelBlue;7;41.46;
7779;Consumer Reports;54644;NavajoWhite;4;31.97;
7780;Enigma.io;24316;Beige;7;44.89;
7781;Honest Buildings;89886;Gray;4;71.37;
7782;Biovia;85374;Navy;8;25.91;
7783;Noveda Technologies;27170;RosyBrown;4;52.34;
7784;Paxata;63931;Purple;4;39.31;
7785;FarmLogs;71871;Beige;8;77.15;
7786;Symcat;46036;RoyalBlue;4;45.41;
7787;Cloudmade;61883;Black;6;72.52;
7788;LegiStorm;43238;Teal;5;24.03;
7789;Ayasdi;45736;AntiqueWhite;8;41.78;
7790;Level One Technologies;9952;DarkSlateGray;7;45.61;
7791;ZocDoc;89265;LightSeaGreen;4;24.18;
7792;FindTheBest.com;42901;Maroon;6;52.97;
7793;Appallicious;63332;Aquamarine;4;59.62;
7794;TransparaGov;70047;ForestGreen;4;35.12;
7795;Oliver Wyman;54538;SpringGreen;8;66.19;
7796;KPMG;98136;Silver;8;29.56;
7797;BlackRock;34811;OrangeRed;7;32.00;
7798;Asset4;29767;DimGrey;7;61.93;
7799;Copyright Clearance Center;93675;Yellow;8;62.59;
7800;Trulia;13543;Ivory;4;56.93;
7801;CAN Capital;36137;GoldenRod;5;52.65;
7802;Socrata;16431;DeepSkyBlue;6;58.75;
7803;Level One Technologies;31005;RoyalBlue;5;43.54;
7804;Lawdragon;60346;PapayaWhip;8;63.30;
7805;ideas42;79316;BurlyWood;4;27.97;
7806;Poncho App;76390;LightGoldenRodYellow;4;23.78;
7807;Accela;97008;DimGray;6;24.78;
7808;Sage Bionetworks;28553;Gray;8;25.84;
7809;LoopNet;46175;IndianRed ;5;66.64;
7810;Politify;96484;DarkViolet;5;55.45;
7811;Innography;20603;SteelBlue;8;20.26;
7812;Forrester Research;8191;MediumOrchid;6;31.46;
7813;Liquid Robotics;66188;Cornsilk;6;70.27;
7814;Dow Jones & Co.;20551;Moccasin;8;60.89;
7815;Department of Better Technology;79308;DimGrey;6;57.85;
7816;BizVizz;70804;Khaki;5;23.76;
7817;Google Maps;57147;LightSeaGreen;5;66.19;
7818;Walk Score;39086;Ivory;8;61.97;
7819;Galorath Incorporated;95166;LightBlue;4;59.12;
7820;Microsoft Windows Azure Marketplace;67888;DimGrey;8;44.97;
7821;xDayta;83311;DarkCyan;6;29.38;
7822;Zonability;15578;Tomato;8;75.16;
7823;Cambridge Information Group;81542;LightSalmon;4;64.77;
7824;Spikes Cavell Analytic Inc;23806;LightSteelBlue;4;24.94;
7825;Lawdragon;68536;LightPink;6;46.51;
7826;Citigroup;92291;Silver;7;76.06;
7827;LegiNation, Inc.;39614;Silver;6;23.57;
7828;Compared Care;96537;Thistle;6;56.49;
7829;United Mayflower;32572;Green;5;76.06;
7830;WeMakeItSafer;73976;SteelBlue;4;39.24;
7831;KidAdmit, Inc.;33778;Chartreuse;6;61.31;
7832;GitHub;34493;RoyalBlue;5;63.80;
7833;Nielsen;72195;LightGreen;7;73.80;
7834;Govini;34257;MediumSeaGreen;8;76.92;
7835;NerdWallet;56526;Lime;8;60.27;
7836;Bekins;13149;Gold;4;74.02;
7837;StockSmart;62231;Teal;4;35.50;
7838;Graematter, Inc.;83036;SteelBlue;5;40.84;
7839;Adobe Digital Government;36781;Bisque;7;24.69;
7840;Canon;51968;DarkSalmon;5;54.62;
7841;STILLWATER SUPERCOMPUTING INC;37576;MediumPurple;8;25.13;
7842;Civic Impulse LLC;34020;Brown;6;56.57;
7843;CoolClimate;55298;FloralWhite;4;47.75;
7844;3 Round Stones, Inc.;88900;LightYellow;7;70.94;
7845;Booz Allen Hamilton;49251;Lavender;7;38.11;
7846;Galorath Incorporated;55751;HotPink;4;52.88;
7847;StockSmart;74081;Moccasin;4;79.32;
7848;TrueCar;92818;AliceBlue;8;36.37;
7849;PowerAdvocate;47061;DarkTurquoise;8;42.68;
7850;Code-N;46055;LightGoldenRodYellow;5;56.57;
7851;Orlin Research;64744;CornflowerBlue;5;23.02;
7852;Department of Better Technology;97510;SkyBlue;8;26.58;
7853;Graebel Van Lines;95506;BlanchedAlmond;6;64.54;
7854;Bloomberg;52327;LimeGreen;6;28.33;
7855;Marlin Alter and Associates;68246;CornflowerBlue;5;67.23;
7856;Quandl;67613;Darkorange;6;33.02;
7857;Bloomberg;97041;SlateBlue;7;26.04;
7858;Merrill Lynch;56502;DimGray;7;47.82;
7859;Noesis;70670;Azure;6;60.96;
7860;Clean Power Finance;92531;LightGoldenRodYellow;6;56.17;
7861;IW Financial;96532;DarkViolet;4;26.19;
7862;PYA Analytics;74251;DodgerBlue;7;48.01;
7863;Altova;65536;Violet;7;29.23;
7864;xDayta;37429;LightCyan;4;52.86;
7865;Vital Axiom | Niinja;81550;SandyBrown;4;31.68;
7866;NerdWallet;78811;PaleTurquoise;7;52.06;
7867;Ayasdi;60755;MediumOrchid;4;77.65;
7868;How's My Offer?;78088;Gray;4;77.92;
7869;Capital Cube;85387;DarkSeaGreen;7;40.50;
7870;TrialX;6084;DarkViolet;8;64.84;
7871;Quertle;17475;Aquamarine;7;74.53;
7872;TagniFi;90962;MediumSlateBlue;7;68.84;
7873;Workhands;27127;Aquamarine;8;61.90;
7874;Climate Corporation;44442;LawnGreen;7;46.71;
7875;Weather Decision Technologies;73424;MediumTurquoise;4;74.14;
7876;Impact Forecasting (Aon);72735;GoldenRod;7;23.07;
7877;Dun & Bradstreet;27445;Pink;6;43.32;
7878;CareSet Systems;24637;PaleVioletRed;8;67.73;
7879;TopCoder;51701;Crimson;6;52.90;
7880;SpeSo Health;97054;MediumOrchid;5;52.78;
7881;Climate Corporation;24133;RosyBrown;7;23.63;
7882;Eat Shop Sleep;12180;DarkRed;4;50.57;
7883;TagniFi;31004;Maroon;5;69.10;
7884;Dow Jones & Co.;23247;DarkSalmon;7;48.87;
7885;Verdafero;57201;Chartreuse;8;39.48;
7886;Parsons Brinckerhoff;23323;SandyBrown;6;77.63;
7887;CitySourced;42592;OliveDrab;4;52.62;
7888;SpotCrime;1001;LightSeaGreen;7;64.92;
7889;Datamyne;87796;Cornsilk;7;74.59;
7890;IPHIX;82128;Moccasin;7;78.63;
7891;Compared Care;85286;Coral;6;20.88;
7892;PYA Analytics;11671;DarkGray;8;26.96;
7893;Junar, Inc.;27951;OldLace;6;32.44;
7894;Caspio;63295;PaleGoldenRod;5;77.55;
7895;Connotate;38922;DimGrey;4;20.73;
7896;Personal, Inc.;60343;Blue;5;30.22;
7897;StreamLink Software;59608;SandyBrown;6;32.61;
7898;Import.io;64669;Cyan;7;38.04;
7899;NERA Economic Consulting;86559;DarkSeaGreen;6;53.51;
7900;Barchart;36077;FloralWhite;4;25.62;
7901;RedLaser;4954;MediumPurple;8;58.12;
7902;S&P Capital IQ;85710;LightSlateGray;6;57.92;
7903;Palantir Technologies;87605;DeepPink;5;28.62;
7904;nGAP Incorporated;7266;Chartreuse;7;79.43;
7905;Archimedes Inc.;76852;FloralWhite;8;21.32;
7906;iMedicare;58309;Ivory;5;43.17;
7907;AutoGrid Systems;16195;Moccasin;7;67.94;
7908;Center for Responsive Politics;31134;LightCoral;7;44.13;
7909;The Schork Report;30121;DarkViolet;5;78.29;
7910;Informatica;35564;CadetBlue;8;20.66;
7911;The Vanguard Group;90313;Thistle;5;46.20;
7912;Jurispect;56229;ForestGreen;8;47.91;
7913;Eat Shop Sleep;8622;Snow;5;23.95;
7914;Govini;10978;MediumOrchid;4;79.10;
7915;TrustedID;78104;FloralWhite;8;40.81;
7916;Tendril;52738;LavenderBlush;6;54.27;
7917;Scale Unlimited;79744;LightGoldenRodYellow;8;31.08;
7918;IPHIX;56098;Pink;6;46.00;
7919;Garmin;35726;SlateBlue;5;32.27;
7920;GoodGuide;79193;Chartreuse;7;74.15;
7921;mHealthCoach;2091;Peru;5;72.31;
7922;Charles River Associates;33267;DodgerBlue;7;36.40;
7923;Level One Technologies;31550;Linen;8;33.32;
7924;Dow Jones & Co.;90272;DarkGoldenRod;6;78.71;
7925;iFactor Consulting;17804;DarkOliveGreen;8;30.07;
7926;OpenGov;59976;Black;7;71.16;
7927;GuideStar;98021;Orchid;8;24.16;
7928;StreetEasy;16929;LightSeaGreen;6;69.70;
7929;Canon;78780;Sienna;5;49.09;
7930;Be Informed;68545;HotPink;6;47.03;
7931;Amazon Web Services;17194;DarkViolet;6;76.48;
7932;VitalChek;1367;CadetBlue;5;75.00;
7933;Remi;66606;AliceBlue;8;21.84;
7934;Graebel Van Lines;65914;DarkGray;5;73.29;
7935;J.P. Morgan Chase;29646;Yellow;8;53.91;
7936;Morningstar, Inc.;90450;MidnightBlue;8;62.82;
7937;Boundless;62308;LightGoldenRodYellow;4;29.05;
7938;Lucid;18034;LightPink;4;57.99;
7939;Equifax;798;Gray;4;48.43;
7940;ZocDoc;63508;AntiqueWhite;6;54.15;
7941;Aquicore;64020;Khaki;5;41.12;
7942;USSearch;36751;LightBlue;4;51.43;
7943;Apextech LLC;95691;SteelBlue;4;72.75;
7944;Enervee Corporation;15065;LightSeaGreen;8;23.32;
7945;Orlin Research;62591;PeachPuff;4;41.88;
7946;Lumesis, Inc.;702;RoyalBlue;6;42.98;
7947;FindTheBest.com;40348;DimGrey;4;38.59;
7948;Department of Better Technology;93235;FireBrick;5;24.15;
7949;Compared Care;24737;Cyan;8;52.93;
7950;Nationwide Mutual Insurance Company;23895;LightSteelBlue;7;77.13;
7951;Child Care Desk;61224;Bisque;8;64.73;
7952;PowerAdvocate;62056;MediumSlateBlue;8;73.55;
7953;Stormpulse;69727;Linen;5;26.78;
7954;MarketSense;13150;White;5;44.50;
7955;Orlin Research;38886;BurlyWood;4;31.33;
7956;Bloomberg;67553;Black;5;52.60;
7957;Cambridge Semantics;82239;Gray;5;79.57;
7958;EMC;31373;MediumTurquoise;6;29.07;
7959;Innography;4487;Fuchsia;8;59.39;
7960;Evidera;3351;Chartreuse;8;20.91;
7961;Acxiom;7290;Beige;4;74.90;
