item_id;supplier;category_id;color;size;price;abcvd
10612;Altova;41629;Blue;5;45.27;
10613;Numedii;84618;DimGrey;4;33.54;
10614;Avalara;77942;PaleTurquoise;7;32.08;
10615;Aidin;12214;Peru;8;22.99;
10616;Onvia;38456;Teal;7;79.25;
10617;Mercaris;93851;DarkOrchid;6;61.69;
10618;Numedii;44340;LightSalmon;8;22.15;
10619;Qado Energy, Inc.;6179;Black;8;60.19;
10620;Fitch;95438;DarkSlateGray;4;74.16;
10621;GovTribe;35300;MediumTurquoise;7;37.08;
10622;Mercaris;54565;Peru;7;47.33;
10623;Mint;80978;LightYellow;7;68.20;
10624;Maponics;14926;LightYellow;5;77.09;
10625;American Red Ball Movers;61655;Olive;8;74.29;
10626;Merrill Corp.;59891;DarkSlateBlue;5;30.78;
10627;AllState Insurance Group;9429;Snow;6;49.08;
10628;Rand McNally;48969;Orchid;6;26.28;
10629;Lending Club;63802;LimeGreen;7;42.75;
10630;Nielsen;34835;Peru;6;59.69;
10631;Galorath Incorporated;60291;MistyRose;8;24.13;
10632;Jurispect;25309;DarkSalmon;5;75.66;
10633;J.P. Morgan Chase;37989;Tan;8;46.86;
10634;Sterling Infosystems;41501;SeaGreen;6;35.11;
10635;Merrill Corp.;48577;Azure;5;59.76;
10636;Altova;32968;Orange;5;47.09;
10637;Vizzuality;45637;SandyBrown;7;44.07;
10638;48 Factoring Inc.;94916;SpringGreen;6;45.35;
10639;STILLWATER SUPERCOMPUTING INC;58400;SpringGreen;7;68.80;
10640;Scale Unlimited;15930;Gold;7;69.48;
10641;SigFig;24043;DimGrey;6;59.70;
10642;Merrill Lynch;42880;Cyan;5;79.62;
10643;Charles Schwab Corp.;33099;Gray;7;33.20;
10644;Spikes Cavell Analytic Inc;84143;LightGoldenRodYellow;8;69.29;
10645;Avalara;91075;Fuchsia;8;58.24;
10646;National Van Lines;68922;Orange;7;50.77;
10647;Enigma.io;48673;NavajoWhite;4;50.72;
10648;Avalara;63943;AliceBlue;6;31.85;
10649;realtor.com;19131;Turquoise;8;20.04;
10650;Aunt Bertha, Inc.;19866;PaleTurquoise;4;29.35;
10651;OpenGov;915;LightCoral;7;23.95;
10652;karmadata;537;Orange;8;38.68;
10653;SigFig;70202;ForestGreen;6;53.19;
10654;Junar, Inc.;52748;Navy;7;79.34;
10655;National Van Lines;26778;Orange;4;20.15;
10656;Lilly Open Innovation Drug Discovery;28285;GhostWhite;6;45.00;
10657;Asset4;10655;Cornsilk;7;48.13;
10658;Stevens Worldwide Van Lines;53454;Peru;7;75.66;
10659;Arrive Labs;29565;SlateGray;5;78.78;
10660;Merrill Corp.;98339;DarkGoldenRod;5;58.78;
10661;Construction Monitor LLC;43703;OliveDrab;5;44.26;
10662;DataMade;53426;Green;4;24.49;
10663;Kimono Labs;94334;Fuchsia;6;51.33;
10664;Overture Technologies;33508;Peru;7;21.04;
10665;OnDeck;78985;SeaGreen;5;21.93;
10666;Berkery Noyes MandASoft;95128;PowderBlue;7;59.30;
10667;Trulia;28153;SlateGray;5;35.50;
10668;S&P Capital IQ;43140;Cornsilk;4;56.36;
10669;OpenPlans;84;HotPink;4;47.21;
10670;Zebu Compliance Solutions;62412;LightGoldenRodYellow;4;41.77;
10671;Marlin & Associates;16937;DarkViolet;7;56.85;
10672;Bloomberg;21319;Purple;4;46.28;
10673;Parsons Brinckerhoff;56535;Chartreuse;4;22.35;
10674;Smartronix;23733;DarkSeaGreen;8;58.55;
10675;Zurich Insurance (Risk Room);66905;Aquamarine;8;68.79;
10676;J.P. Morgan Chase;20228;LightYellow;4;53.91;
10677;SocialEffort Inc;36875;Green;4;54.11;
10678;Redfin;89470;MediumTurquoise;8;37.35;
10679;Urban Airship;99132;AntiqueWhite;7;63.24;
10680;MarketSense;71103;PaleTurquoise;8;24.84;
10681;Govini;21039;PaleGoldenRod;8;60.53;
10682;Inovalon;18301;SlateBlue;5;74.79;
10683;Graematter, Inc.;89881;DarkSalmon;4;20.23;
10684;IVES Group Inc;46196;DarkTurquoise;4;75.85;
10685;Way Better Patents;44732;RoyalBlue;4;28.09;
10686;Innography;33504;DarkMagenta;7;65.41;
10687;Nautilytics;3210;Yellow;5;34.57;
10688;IVES Group Inc;80702;Violet;7;67.35;
10689;Allied Van Lines;87174;Khaki;8;76.21;
10690;Compliance and Risks;39483;LemonChiffon;4;42.00;
10691;Compared Care;84053;Orange;4;32.02;
10692;Cambridge Information Group;44045;HoneyDew;5;24.98;
10693;Propeller Health;92238;PapayaWhip;8;43.91;
10694;Equilar;69622;YellowGreen;7;23.40;
10695;Sage Bionetworks;80181;LightGoldenRodYellow;8;48.50;
10696;WebFilings;54628;DarkGreen;8;31.36;
10697;StreetEasy;17397;Lavender;4;30.30;
10698;OptumInsight;89660;SaddleBrown;5;56.11;
10699;Ecodesk;15865;LightSalmon;8;44.42;
10700;IW Financial;71219;Salmon;4;70.32;
10701;BetterLesson;8225;Fuchsia;4;47.89;
10702;GetRaised;81948;HoneyDew;6;49.64;
10703;Poncho App;49790;LightGray;8;42.52;
10704;Galorath Incorporated;40503;Gold;8;57.31;
10705;FirstPoint, Inc.;36557;DarkSlateGray;8;48.19;
10706;MicroBilt Corporation;32384;OliveDrab;5;28.01;
10707;USSearch;58995;Khaki;7;48.63;
10708;WeMakeItSafer;15679;Cyan;4;25.51;
10709;PlanetEcosystems;6065;DarkTurquoise;7;76.98;
10710;StockSmart;10824;DarkBlue;7;36.57;
10711;Copyright Clearance Center;935;DarkGreen;6;27.61;
10712;IPHIX;89211;MediumSlateBlue;5;45.12;
10713;Moody's;83997;Snow;7;39.56;
10714;CGI;77077;CadetBlue;4;37.84;
10715;ASC Partners;35204;MintCream;7;26.23;
10716;CB Insights;98020;Pink;6;62.41;
10717;Kyruus;19866;MediumSeaGreen;7;45.94;
10718;IVES Group Inc;89789;LightCoral;5;38.91;
10719;Standard and Poor's;65317;LightSlateGray;5;70.03;
10720;SmartProcure;93302;Orchid;6;54.80;
10721;Analytica;20739;Purple;8;60.96;
10722;Fastcase;13742;Lavender;4;48.99;
10723;TrialX;50432;LightSeaGreen;6;57.30;
10724;J.P. Morgan Chase;18623;BlanchedAlmond;8;26.50;
10725;Rivet Software;19283;SaddleBrown;6;71.27;
10726;PossibilityU;60422;LemonChiffon;4;24.67;
10727;Onvia;59324;LightGray;5;79.14;
10728;Booz Allen Hamilton;29974;White;8;33.30;
10729;Symcat;11160;SeaGreen;7;68.96;
10730;ideas42;74736;MintCream;7;77.46;
10731;The Govtech Fund;19898;GhostWhite;8;51.37;
10732;Citigroup;56170;Silver;8;66.53;
10733;RedLaser;77641;LemonChiffon;6;36.87;
10734;Import.io;18890;LawnGreen;6;38.51;
10735;Reed Elsevier;99588;Gold;4;43.28;
10736;Factual;70324;SeaGreen;7;55.17;
10737;SmartProcure;43783;LightSteelBlue;4;29.16;
10738;NextBus;8037;SkyBlue;5;75.90;
10739;Inovalon;67154;PaleVioletRed;4;59.16;
10740;Liquid Robotics;30847;SteelBlue;5;33.01;
10741;Acxiom;21028;Magenta;8;58.10;
10742;Zillow;15730;PowderBlue;8;40.98;
10743;PayScale, Inc.;91978;DeepPink;4;28.09;
10744;Marlin & Associates;44251;Purple;7;59.65;
10745;DataMarket;44845;MediumTurquoise;6;57.99;
10746;GoodGuide;15870;WhiteSmoke;6;33.56;
10747;Trintech;91814;Lime;4;63.74;
10748;Personal Democracy Media;93828;Crimson;7;30.71;
10749;NERA Economic Consulting;28340;LightGoldenRodYellow;5;43.40;
10750;Quertle;11623;Plum;8;44.86;
10751;Boston Consulting Group;23971;DodgerBlue;7;71.58;
10752;Certara;68529;Bisque;8;22.89;
10753;PEV4me.com;66649;LightSlateGray;7;66.17;
10754;NERA Economic Consulting;7045;DarkMagenta;4;56.74;
10755;Revaluate;3837;BurlyWood;8;46.95;
10756;REI Systems;38848;Purple;7;68.73;
10757;Palantir Technologies;83277;Yellow;5;33.97;
10758;DataMarket;98429;PaleGoldenRod;4;31.05;
10759;Inrix Traffic;49079;MediumSeaGreen;6;38.47;
10760;Biovia;42589;Khaki;4;61.91;
10761;ideas42;1300;Salmon;6;46.13;
10762;Zebu Compliance Solutions;5938;SandyBrown;7;63.26;
10763;Level One Technologies;69187;DarkSlateBlue;5;61.95;
10764;Equal Pay for Women;26472;MediumBlue;6;30.02;
10765;Civis Analytics;53854;Coral;4;56.69;
10766;KidAdmit, Inc.;76613;PaleGreen;6;54.08;
10767;eScholar LLC.;37850;DarkSalmon;5;76.56;
10768;Everyday Health;81391;MidnightBlue;6;57.16;
10769;Apextech LLC;18135;Olive;4;60.73;
10770;WebMD;40997;MediumSeaGreen;5;54.73;
10771;National Van Lines;66599;DimGray;4;36.91;
10772;LegiNation, Inc.;7449;Olive;4;73.80;
10773;Ecodesk;73447;Pink;5;48.51;
10774;Quandl;82589;DeepSkyBlue;8;69.25;
10775;SAP;85602;Cornsilk;5;61.87;
10776;Azavea;49783;DimGrey;8;50.93;
10777;GuideStar;10382;MintCream;4;40.73;
10778;Accela;56141;LightBlue;7;62.27;
10779;USSearch;80048;GreenYellow;8;51.86;
10780;Accenture;41833;LightSteelBlue;5;75.22;
10781;Allied Van Lines;8876;MidnightBlue;8;57.12;
10782;Marinexplore, Inc.;37708;Purple;7;78.79;
10783;FlightStats;80802;Magenta;7;73.11;
10784;WattzOn;18666;Beige;6;35.47;
10785;Equilar;22878;LightGoldenRodYellow;4;77.51;
10786;Dabo Health;27405;MidnightBlue;6;65.10;
10787;Investormill;59222;IndianRed ;7;61.28;
10788;Iodine;15110;Violet;6;62.49;
10789;Kroll Bond Ratings Agency;96178;ForestGreen;6;52.20;
10790;Lumesis, Inc.;3844;GreenYellow;6;38.87;
10791;IFI CLAIMS Patent Services;89873;BlueViolet;8;56.16;
10792;MarketSense;45110;MediumPurple;6;51.16;
10793;Porch;78262;FloralWhite;6;60.85;
10794;Barchart;21682;LightGoldenRodYellow;7;58.52;
10795;Redfin;44759;DeepSkyBlue;8;42.98;
10796;Quid;20452;PapayaWhip;7;26.85;
10797;Aureus Sciences (*Now part of Elsevier);36659;SteelBlue;5;24.43;
10798;nGAP Incorporated;9794;Moccasin;7;37.49;
10799;National Van Lines;32616;MediumBlue;6;42.39;
10800;Boston Consulting Group;18825;Chocolate;5;60.77;
10801;PYA Analytics;85395;LightGoldenRodYellow;6;25.42;
10802;Citigroup;1415;Linen;5;27.55;
10803;Forrester Research;40776;DarkViolet;4;39.40;
10804;Legal Science Partners;26888;FireBrick;6;35.53;
10805;Weather Channel;61642;MediumTurquoise;7;67.13;
10806;CGI;96717;Bisque;4;48.53;
10807;CoolClimate;16014;Turquoise;7;29.61;
10808;SocialEffort Inc;86617;LavenderBlush;5;74.93;
10809;Caspio;73868;ForestGreen;4;21.53;
10810;IW Financial;45843;DarkSlateGray;7;39.95;
10811;Intermap Technologies;91316;AntiqueWhite;7;27.80;
10812;Thinknum;74494;DarkSlateGray;8;38.24;
10813;IPHIX;17382;LavenderBlush;4;34.03;
10814;Lawdragon;72603;LawnGreen;8;24.42;
10815;Allianz;60441;MediumTurquoise;4;62.79;
10816;Archimedes Inc.;37177;LightSlateGray;5;58.42;
10817;Headlight;38889;Bisque;8;72.87;
10818;Business Monitor International;62091;Darkorange;8;69.93;
10819;MapQuest;64001;DimGray;6;53.40;
10820;Xignite;97361;Blue;5;52.89;
10821;CAN Capital;67942;Chartreuse;4;67.66;
10822;DataWeave;15706;Olive;8;40.90;
10823;3 Round Stones, Inc.;44414;CadetBlue;4;66.86;
10824;The Advisory Board Company;75994;Fuchsia;4;51.72;
10825;Spikes Cavell Analytic Inc;53683;Magenta;6;45.16;
10826;Knowledge Agency;84963;SkyBlue;8;20.25;
10827;Quid;41316;SaddleBrown;8;62.23;
10828;Gallup;29937;MediumSlateBlue;4;37.90;
10829;Iodine;81943;Orange;7;73.58;
10830;JJ Keller;70331;PaleTurquoise;7;75.49;
10831;Synthicity;3274;Red;6;62.23;
10832;FlightAware;76941;Red;7;73.04;
10833;College Board;96015;WhiteSmoke;8;76.46;
10834;Teradata;4399;Moccasin;5;62.99;
10835;Seabourne;9163;DarkGray;6;22.37;
10836;Dabo Health;73968;SteelBlue;8;20.90;
10837;CoolClimate;4518;DarkViolet;4;60.00;
10838;FlightAware;30262;Green;8;40.20;
10839;Fujitsu;21559;Navy;8;55.36;
10840;MuckRock.com;95954;LightGoldenRodYellow;7;25.84;
10841;SmartAsset;36393;Wheat;7;37.99;
10842;Rand McNally;68614;Bisque;4;29.71;
10843;Credit Sesame;54098;Teal;6;24.57;
10844;IBM;4972;Brown;8;53.42;
10845;Patently-O;20175;MediumBlue;4;33.20;
10846;TrustedID;18802;Violet;7;50.28;
10847;Berkery Noyes MandASoft;17569;MediumAquaMarine;7;32.53;
10848;Palantir Technologies;17369;Orchid;6;48.36;
10849;Business and Legal Resources;99369;Moccasin;5;61.88;
10850;Parsons Brinckerhoff;17598;Chocolate;7;75.08;
10851;Marlin Alter and Associates;5127;GhostWhite;6;74.46;
10852;PlanetEcosystems;73713;ForestGreen;8;42.04;
10853;LegiNation, Inc.;27973;SlateGray;8;74.35;
10854;HealthMap;32195;DimGray;5;38.83;
10855;Stormpulse;19054;Aqua;6;52.22;
10856;Esri;74999;SaddleBrown;4;31.84;
10857;PIXIA Corp;70347;Orchid;5;44.82;
10858;EarthObserver App;20209;Navy;7;61.84;
10859;Simple Energy;60269;Beige;4;78.35;
10860;R R Donnelley;11503;SlateBlue;5;59.51;
10861;IMS Health;80883;MintCream;6;78.05;
10862;Personalis;22994;AntiqueWhite;6;32.43;
10863;Peterson's;98383;MediumTurquoise;7;50.21;
10864;Wolters Kluwer;65836;Yellow;4;73.58;
10865;Propeller Health;12407;GreenYellow;7;78.10;
10866;YourMapper;41953;Crimson;7;60.25;
10867;Galorath Incorporated;56733;Navy;6;31.23;
10868;mHealthCoach;64158;DeepSkyBlue;5;22.53;
10869;Booz Allen Hamilton;79876;SeaGreen;5;72.45;
10870;College Board;55523;Blue;4;51.76;
10871;Intermap Technologies;55253;DimGray;8;33.80;
10872;CAN Capital;5360;CornflowerBlue;4;57.11;
10873;US Green Data;96126;DarkSeaGreen;8;50.62;
10874;Nationwide Mutual Insurance Company;53656;MediumOrchid;8;57.77;
10875;Caspio;1991;PaleGoldenRod;7;35.16;
10876;TuvaLabs;27093;Lavender;6;34.68;
10877;Suddath;61235;Coral;8;55.98;
10878;TrialX;92948;Orchid;5;41.14;
10879;Adaptive;34347;LightSlateGray;8;77.10;
10880;SigFig;46121;Crimson;7;39.14;
10881;State Farm Insurance;98;Blue;8;35.01;
10882;Dun & Bradstreet;15104;Red;4;21.22;
10883;Quertle;16176;Black;7;20.49;
10884;Yahoo;69043;WhiteSmoke;8;37.11;
10885;Enigma.io;92462;Coral;5;77.79;
10886;Impaq International;40679;Coral;5;45.69;
10887;VitalChek;35387;Lime;8;44.46;
10888;ClearStory Data;71930;MediumTurquoise;7;27.08;
10889;Morgan Stanley;78308;PaleTurquoise;5;66.98;
10890;Level One Technologies;39076;MediumPurple;6;25.36;
10891;Energy Solutions Forum;98816;MediumSlateBlue;8;59.31;
10892;Geolytics;84103;MediumBlue;8;50.19;
10893;Redfin;67755;LawnGreen;5;37.32;
10894;ZocDoc;2078;Khaki;4;62.62;
10895;Scale Unlimited;48265;Chocolate;8;20.27;
10896;Palantir Technologies;70740;Red;5;32.42;
10897;Analytica;7257;AntiqueWhite;5;74.81;
10898;Analytica;87364;LightGray;5;62.94;
10899;Ranku;70929;YellowGreen;8;48.78;
10900;Aunt Bertha, Inc.;29798;GhostWhite;7;20.49;
10901;Tableau Software;82413;PaleGreen;6;79.15;
10902;Way Better Patents;11804;Wheat;4;50.16;
10903;Aidin;87792;LightGreen;6;67.42;
10904;Xatori;24497;MediumSlateBlue;8;21.31;
10905;Dun & Bradstreet;43507;LightSteelBlue;5;70.93;
10906;Booz Allen Hamilton;48079;SkyBlue;7;22.58;
10907;Zurich Insurance (Risk Room);80090;BurlyWood;8;78.67;
10908;NerdWallet;96867;SlateGray;7;20.19;
10909;PIXIA Corp;84259;GhostWhite;8;79.77;
10910;Stormpulse;8201;SpringGreen;4;67.25;
10911;Harris Corporation;46481;DarkBlue;5;22.04;
10912;Ernst & Young LLP;63229;DeepPink;7;45.53;
10913;Aunt Bertha, Inc.;22642;Turquoise;4;31.80;
10914;Compared Care;46427;LightCoral;6;20.83;
10915;Headlight;41091;GreenYellow;7;75.40;
10916;Mercaris;22326;Yellow;5;22.69;
10917;Innography;66283;MediumAquaMarine;4;31.80;
10918;TagniFi;26637;SkyBlue;6;79.36;
10919;TuvaLabs;30985;IndianRed ;4;43.35;
10920;Overture Technologies;21861;Wheat;7;32.83;
10921;Graematter, Inc.;65285;LightSteelBlue;6;74.46;
10922;Compared Care;44444;Ivory;8;56.35;
10923;Zurich Insurance (Risk Room);32399;Coral;8;53.35;
10924;Captricity;50693;Bisque;4;31.66;
10925;Lucid;1229;Salmon;8;58.55;
10926;Marinexplore, Inc.;97596;DimGrey;5;38.67;
10927;Certara;98976;Ivory;8;68.34;
10928;Weather Channel;42570;LightPink;7;46.91;
10929;Roadify Transit;88506;Snow;6;25.84;
10930;DataLogix;28740;GreenYellow;5;22.30;
10931;Inovalon;57219;MediumOrchid;5;64.99;
10932;Mapbox;25623;MistyRose;6;65.93;
10933;Junyo;20338;Moccasin;6;39.08;
10934;Atlas Van Lines;36051;MediumAquaMarine;7;57.20;
10935;Glassy Media;49357;BlanchedAlmond;7;41.85;
10936;Nielsen;72171;LightBlue;7;37.40;
10937;Yahoo;94555;DarkSlateBlue;7;77.26;
10938;Funding Circle;75181;DeepPink;4;62.30;
10939;Cambridge Semantics;15881;SandyBrown;5;58.89;
10940;Ceiba Solutions;25594;CadetBlue;8;56.22;
10941;Science Exchange;3398;Teal;4;68.89;
10942;Outline;60464;DarkOrchid;7;40.82;
10943;Code for America;90774;Ivory;4;52.90;
10944;Intermap Technologies;22778;RosyBrown;6;66.45;
10945;Rand McNally;73387;SpringGreen;7;48.84;
10946;College Board;93036;MediumSlateBlue;6;45.49;
10947;Aquicore;68368;LightGoldenRodYellow;6;68.27;
10948;Ceiba Solutions;15222;LightSlateGray;5;39.48;
10949;ConnectEDU;98114;DarkTurquoise;4;55.42;
10950;Loqate, Inc.;73507;Cornsilk;4;38.83;
10951;Xatori;16683;DimGrey;8;41.58;
10952;GovTribe;85251;DarkViolet;7;66.06;
10953;Geoscape;21199;MediumVioletRed;6;45.84;
10954;Moody's;60123;Moccasin;8;31.28;
10955;OptumInsight;32767;WhiteSmoke;4;75.39;
10956;State Farm Insurance;17315;OldLace;5;36.34;
10957;Ez-XBRL;40078;LightSlateGray;6;47.98;
10958;MicroBilt Corporation;21317;Lavender;6;45.02;
10959;Bing;73318;Linen;7;57.77;
10960;People Power;79547;LightSkyBlue;8;70.35;
10961;Lumesis, Inc.;60061;LightGray;7;30.98;
10962;AllState Insurance Group;27630;Violet;7;45.02;
10963;Booz Allen Hamilton;93980;HotPink;8;31.53;
10964;Municode;32563;Lime;5;34.60;
10965;Junyo;75325;Violet;5;39.35;
10966;Marlin Alter and Associates;20612;Indigo ;6;30.25;
10967;Way Better Patents;917;LightCyan;8;78.34;
10968;PEV4me.com;56756;DarkSlateBlue;7;44.45;
10969;SAS;3309;DarkMagenta;6;70.89;
10970;Buildingeye;14406;Beige;7;40.49;
10971;Relationship Science;69671;Gray;6;53.29;
10972;SpotHero.com;42081;BurlyWood;7;59.94;
10973;Galorath Incorporated;12775;DeepPink;6;59.92;
10974;Patently-O;80977;Cyan;8;20.20;
10975;InCadence;14305;White;6;29.06;
10976;USAA Group;40223;LightCoral;6;64.72;
10977;Avvo;55002;Purple;5;78.88;
10978;Google Public Data Explorer;57252;PaleGoldenRod;7;71.09;
10979;PublicEngines;48839;LightCoral;8;44.81;
10980;The Advisory Board Company;40068;MediumSlateBlue;5;29.96;
10981;Noesis;99223;OrangeRed;8;54.24;
10982;48 Factoring Inc.;61102;LightGray;8;33.23;
10983;Ceiba Solutions;2060;Chartreuse;4;22.27;
10984;Calcbench, Inc.;65656;Linen;5;63.84;
10985;BaleFire Global;62324;DarkGoldenRod;6;41.38;
10986;Ernst & Young LLP;80533;MediumVioletRed;4;47.81;
10987;Cloudmade;80766;Beige;8;27.35;
10988;Chubb;71906;DarkGray;7;24.26;
10989;Kyruus;32805;Indigo ;5;47.60;
10990;Quid;53140;Plum;5;31.00;
10991;Ensco;26003;Violet;8;34.59;
10992;Rivet Software;94692;Silver;8;72.15;
10993;Govzilla, Inc.;54599;LightCoral;8;40.32;
10994;Charles Schwab Corp.;84815;CornflowerBlue;7;54.58;
10995;Qado Energy, Inc.;881;DarkGreen;6;20.56;
10996;Poncho App;96361;LightSlateGray;4;29.79;
10997;MetLife;72943;DodgerBlue;7;68.20;
10998;EarthObserver App;15785;Cyan;7;28.78;
10999;CAN Capital;85901;LightSlateGray;6;72.24;
11000;IMS Health;13590;DeepSkyBlue;6;51.26;
11001;Sage Bionetworks;93093;LightGreen;5;67.78;
11002;Zurich Insurance (Risk Room);82904;SeaGreen;8;74.34;
11003;Geofeedia;66407;MistyRose;7;23.27;
11004;Politify;55055;SlateBlue;6;60.59;
11005;PYA Analytics;96841;Navy;4;42.22;
11006;Innography;17306;Gold;7;54.53;
11007;Standard and Poor's;643;Lavender;6;76.39;
11008;Booz Allen Hamilton;81689;GreenYellow;6;26.98;
11009;Computer Packages Inc;63756;Crimson;7;41.96;
11010;Quandl;67887;WhiteSmoke;4;39.82;
11011;State Farm Insurance;29008;Pink;8;78.26;
11012;SolarList;25152;GhostWhite;4;38.64;
11013;CoreLogic;57476;Orchid;4;74.17;
11014;IVES Group Inc;68056;IndianRed ;8;51.38;
11015;McKinsey;34335;DarkMagenta;8;68.96;
11016;Morgan Stanley;43429;WhiteSmoke;7;78.09;
11017;3 Round Stones, Inc.;36235;LemonChiffon;4;77.02;
11018;Atlas Van Lines;44169;Orchid;6;42.21;
11019;Xcential;46948;DarkGray;8;37.21;
11020;Nationwide Mutual Insurance Company;5890;Violet;4;73.27;
11021;IPHIX;35174;AliceBlue;5;35.90;
11022;Xatori;22184;Ivory;8;73.95;
11023;WattzOn;22780;OldLace;4;42.72;
11024;S&P Capital IQ;71248;DeepSkyBlue;5;36.91;
11025;Allied Van Lines;54568;Aquamarine;4;37.27;
11026;TopCoder;99114;MediumSlateBlue;6;58.91;
11027;Estately;29493;OldLace;8;56.42;
11028;FlightView;52042;Gold;4;45.06;
11029;First Fuel Software;5722;SandyBrown;8;58.60;
11030;IMS Health;30506;MediumBlue;5;46.55;
11031;BuildFax;68248;DarkMagenta;7;36.69;
11032;NextBus;28964;GoldenRod;5;56.38;
11033;Golden Helix;73920;MediumSlateBlue;8;24.56;
11034;AreaVibes Inc.;69999;Black;6;31.53;
11035;Bing;13267;Sienna;4;59.69;
11036;Esri;23515;RoyalBlue;6;62.27;
11037;Mercaris;69373;LightCyan;6;53.77;
11038;Ez-XBRL;37283;Green;6;24.20;
11039;Avalara;1111;LightBlue;5;60.67;
11040;Wolters Kluwer;54950;DarkRed;6;64.53;
11041;People Power;4144;Teal;5;45.27;
11042;OnDeck;61444;Gainsboro;5;59.28;
11043;SAS;50698;IndianRed ;5;55.38;
11044;AllState Insurance Group;21016;DarkOrchid;4;54.26;
11045;InCadence;53853;LemonChiffon;6;32.60;
11046;Recargo;59287;Bisque;4;63.12;
11047;StreetEasy;20248;Blue;8;60.51;
11048;Maponics;4030;Thistle;5;49.01;
11049;Solar Census;23826;BlanchedAlmond;5;45.32;
11050;Compendia Bioscience Life Technologies;18067;MediumVioletRed;8;63.90;
11051;Porch;83559;PaleGoldenRod;8;44.99;
11052;DataMade;8005;SpringGreen;5;21.39;
11053;Civinomics;25598;DarkSalmon;5;60.37;
11054;Rand McNally;3059;MediumVioletRed;8;31.25;
11055;Nautilytics;63723;FireBrick;7;48.62;
11056;Poncho App;44976;Tan;7;56.86;
11057;Citigroup;10008;Plum;7;50.01;
11058;Municode;61725;SlateBlue;5;48.00;
11059;LoseIt.com;97218;OrangeRed;5;26.65;
11060;VitalChek;52754;DarkRed;8;53.56;
11061;Smart Utility Systems;120;Fuchsia;5;46.24;
11062;McGraw Hill Financial;17351;LavenderBlush;8;40.44;
11063;Personalis;5180;DarkBlue;6;52.18;
11064;Business Monitor International;53947;Peru;6;26.78;
11065;Xignite;95836;Sienna;6;40.85;
11066;GuideStar;48297;Blue;6;57.13;
11067;iFactor Consulting;76341;Silver;5;46.99;
11068;Granicus;68343;MediumOrchid;5;29.64;
11069;Geoscape;47527;LightSeaGreen;5;71.08;
11070;Kaiser Permanante;98504;FireBrick;8;43.80;
11071;PayScale, Inc.;61389;Linen;7;26.70;
11072;How's My Offer?;69608;SpringGreen;7;20.04;
11073;Mercaris;20209;Tan;6;22.49;
11074;Altova;37538;Silver;8;59.00;
11075;Datamyne;87505;Bisque;7;33.55;
11076;DataMade;15899;Aquamarine;6;32.56;
11077;Way Better Patents;67051;Teal;7;32.71;
11078;Charles Schwab Corp.;24399;Wheat;7;68.44;
11079;Adaptive;46838;DarkRed;7;68.16;
11080;Outline;37896;MediumAquaMarine;4;57.48;
11081;Fidelity Investments;16464;BurlyWood;6;28.20;
11082;NERA Economic Consulting;86830;HoneyDew;8;34.13;
11083;RedLaser;36406;GoldenRod;8;45.52;
11084;Trulia;73112;AliceBlue;4;67.32;
11085;CliniCast;84913;OldLace;6;76.52;
11086;Headlight;37313;SaddleBrown;7;79.35;
11087;Practice Fusion;94308;Salmon;4;71.33;
11088;Relationship Science;58508;NavajoWhite;7;51.76;
11089;AreaVibes Inc.;57742;DarkSeaGreen;5;20.38;
11090;Forrester Research;64216;MediumOrchid;7;58.52;
11091;Buildingeye;69023;BurlyWood;6;74.92;
11092;Healthgrades;77357;Aquamarine;8;31.40;
11093;Aquicore;52826;DarkBlue;7;53.29;
11094;Healthline;71711;Linen;5;24.00;
11095;SAS;94167;MediumAquaMarine;5;33.57;
11096;ZocDoc;62869;Violet;7;60.21;
11097;IW Financial;60109;Chocolate;7;65.15;
11098;Mozio;30478;GreenYellow;5;57.65;
11099;DemystData;67982;DarkSeaGreen;5;45.38;
11100;Collective IP;33510;DarkRed;7;49.05;
11101;HealthPocket, Inc.;63762;Yellow;4;51.83;
11102;xDayta;58424;Moccasin;7;31.58;
11103;Inovalon;35219;PaleGreen;8;59.42;
11104;American Red Ball Movers;66726;SlateGray;7;68.43;
11105;Child Care Desk;6606;Ivory;5;26.98;
11106;Factual;63998;HoneyDew;7;38.41;
11107;Expert Health Data Programming, Inc.;2237;MediumBlue;4;78.37;
11108;Yahoo;43347;RosyBrown;8;26.68;
11109;Citigroup;28262;Tan;6;50.79;
11110;PublicEngines;38282;DarkSlateGray;7;72.95;
11111;mHealthCoach;94857;LightGray;7;44.60;
11112;Bekins;11562;DarkKhaki;8;49.79;
11113;Headlight;24760;NavajoWhite;7;40.81;
11114;WaterSmart Software;11965;DarkRed;4;73.61;
11115;Urban Airship;76694;Aquamarine;4;68.16;
11116;Accenture;21356;SeaGreen;5;60.23;
11117;Fitch;26589;SkyBlue;4;40.76;
11118;USAA Group;46507;LightCoral;6;45.99;
11119;CGI;86120;MediumTurquoise;8;64.62;
11120;48 Factoring Inc.;80976;AliceBlue;5;75.85;
11121;Kaiser Permanante;84738;AntiqueWhite;5;56.40;
11122;Reed Elsevier;22398;MediumSeaGreen;8;76.05;
11123;Marinexplore, Inc.;49388;LightBlue;8;70.86;
11124;ideas42;54412;LightSlateGray;7;74.48;
11125;H3 Biomedicine;87015;CornflowerBlue;8;64.79;
11126;Marinexplore, Inc.;41913;DarkTurquoise;8;79.62;
11127;Cloudmade;15084;LightSlateGray;6;66.74;
